,Unnamed: 0,datetime,tweet_id,text,username,quoted_tweet,retweeted_tweet,in_reply_to_user,tweet_lang
3732,3732,2022-08-18 15:14:44+00:00,1.5602840664942592e+18,Amk fotodan çıkamıyorum mutluluk böyle birşeymiş istediğim HERŞEY BU NE FAZLASI NE EKSIĞI LISA ICIN ISTEDIGIM HERŞEY https://t.co/wxVkWWPfwd,rgzwrl,,,,tr
3733,3733,2022-08-18 15:14:42+00:00,1.5602840571325727e+18,"Vefa Hikâyeleri ''Mutluluğun formülünü buldum!''

Senelerdir WEFA Gönüllüsü olan Hasan Özdemir...Binlerce insana iyiliklerinizi götürdü, mutluluğun formülünü bulduğunu anlatan Özdemir'in hikayesini sizlere sunmaktan mutluluk duyuyoruz, iyi seyirler!

📌https://t.co/qa7uPmMMrX",wefaorg,,,,tr
3734,3734,2022-08-18 15:09:24+00:00,1.5602827224171356e+18,"Areda Survey’in gerçekleştirdiği “Mutluluk” araştırması sonuçlarına göre, en mutlu bölgenin Ege Bölgesi, en mutsuz bölgenin ise Güneydoğu Anadolu Bölgesi olduğu açıklandı.",josephineVV5,,,,tr
3735,3735,2022-08-18 15:07:58+00:00,1.5602823604399227e+18,Şu sıralar hayatımda çok az şey yolunda. Ama içimde varoluşsal bi mutluluk var. Hayrolsun inşallah,ayisigikahvesi,,,,tr
3736,3736,2022-08-18 15:07:37+00:00,1.5602822728334991e+18,"#İYİPati “Bir Pati Mutluluk” ile ekosistemdeki bütün hayvanların haklarını savunan bir platformdur. 
Genel başkanımız Sn. @meral_aksener e gönülden destekleri için teşekkür ederiz. 🙏☀️ https://t.co/ksOg923Xa8",merveliminan,,,,tr
3737,3737,2022-08-18 15:07:13+00:00,1.5602821735668818e+18,Mutluluk seviyemi yükseltmem lazım,emrreplt,,,,tr
3738,3738,2022-08-18 15:06:56+00:00,1.5602821022093312e+18,Arkadaşlar nekadar sesimizi duyurursak okadar daha iyi istediğimiz olursa bir zaman sonra yerleştiğimizin mutluluk tweetlerini atacaz hadi #kontenjanlarartsın,Cernctnr,,,,tr
3739,3739,2022-08-18 15:06:54+00:00,1.5602820945043292e+18,"Veliler  yetmiyordu şimdi de Bakanlığımız!?  Bu işin tadı tuzu kalmadı. Tek mutluluk kaynağımız öğrencilerimiz 
#ogretmenlersoruyor https://t.co/Z4OnndVZM5",Aytemizy,https://twitter.com/orhan_ates1/status/1560261106832384001,,,tr
3740,3740,2022-08-18 15:06:26+00:00,1.560281977068159e+18,Sıfır beklenti sonsuz mutluluk “SONER ŞAHİN”,errentml_1,,,,tr
3741,3741,2022-08-18 15:05:25+00:00,1.5602817197307576e+18,"Karavan lazım,huzur lazım,mutluluk lazim.",omerbugrates,,,,tr
3742,3742,2022-08-18 15:05:06+00:00,1.5602816405633638e+18,"Başkalarına haset etmediğin zaman mutluluk mirasının yarısına vâris olursun. Başkaları için hayır, iyilik ve güzellik dilediğin zaman ise o mirasın hepsi senin olur.",ibraahimoruc,,,,tr
3743,3743,2022-08-18 15:04:09+00:00,1.5602814020289905e+18,"#perşembe
#akşamabirsöz

Konuşmak ;

İlişkiyi canlı tutar, yanlış anlaşılmayı engeller. Aranızda ki sevgiyi ilmek ilmek örerek büyütür.
Vakit henüz varken sohbet edin.
(Anlayarak, dinleyerek) 
💙🤍💙🤍

#günakşamda
#mutluluk
#sevgi
#aşk https://t.co/g0yfzuiK3d",LKERNVER3,,,,tr
3744,3744,2022-08-18 15:03:51+00:00,1.5602813274501775e+18,"Yeni yaşım senden ricaaam güzel bir kariyer, mutluluk ve sağlııık",BegumFurtana,,,,tr
3745,3745,2022-08-18 15:02:44+00:00,1.5602810454123684e+18,"ilk defa desteklediğim bi dizi çifti oldular bu mutluluk bana çok fazla 

İlkGörüşte OrHaz",orhazciravza,,,,tr
3746,3746,2022-08-18 15:02:13+00:00,1.5602809153304494e+18,Fener’in maçı olunca benim mutluluk seviyesi https://t.co/cEeRZsTiwg,leoseliim,,,,tr
3747,3747,2022-08-18 15:01:09+00:00,1.5602806450031985e+18,"gelecekteki çocuklarımın imkanları, benim imkanlarım, beraber imkanlarımız ve mutluluk adına bunu istemesini normal diye yorumladım. o acıları çektim gördüm, yaşadım, kahrını da çektim. değişmiyo, düzelmiyo. https://t.co/yYIeib3Lis",chubbyfacedbaby,https://twitter.com/eIhamduliIah/status/1560226062197473280,,,tr
3748,3748,2022-08-18 15:00:36+00:00,1.5602805097581773e+18,oğlaklara hicbir zaman mutluluk yok heralde https://t.co/To9G7imPR8,esraa_akb,https://twitter.com/artikbisaIin/status/1560145915465302017,,,tr
3749,3749,2022-08-18 15:00:06+00:00,1.5602803811650396e+18,Mutluluk halkası mübarek 😂😂😂 https://t.co/Vz9E79WiNF,014DELIMINE,,,,tr
3750,3750,2022-08-18 14:59:03+00:00,1.560280116831613e+18,Kendini sonlara hazırla koç sana verdikleri mutluluk da borç,huseyinsngl1,,,,tr
3751,3751,2022-08-18 14:58:40+00:00,1.56028002057651e+18,Mutluluk elin erişebileceği çiçeklerden bir demet yapma sanatıdır,karabukaa,,,,tr
3752,3752,2022-08-18 14:58:37+00:00,1.5602800078547886e+18,# Kaybolmuş bir nesneyi sahibine ulaştırmanın vermiş olduğu mutluluk #,Mertergineer,,,,tr
3753,3753,2022-08-18 14:56:55+00:00,1.560279581466456e+18,Mutluluk neydi Albayım ??,ozkannnnk,,,,tr
3754,3754,2022-08-18 14:55:45+00:00,1.56027928959701e+18,"ÖĞRETMENSİZ OLMUYOR

Bir çocuk düşlüyorum, duruşu vakur.
Gül yüzünde gülücükler açan,
Bakışlarıyla etrafa mutluluk saçan,
Bir çocuk düşlüyorum…
Öğretmensiz olmuyor",tarkanoner23,,,,tr
3755,3755,2022-08-18 14:55:42+00:00,1.560279273394434e+18,"Hala mutluluk istemek, neyse zaten hiç halim yok",tuncerberkcan1,,,,tr
3756,3756,2022-08-18 14:54:28+00:00,1.560278966606254e+18,#pendik Beyazlar  insanlar  vakit  dargınım  camlarını  MUTLULUK  Geri🎗️Döndü Canım Aşk  Görüyorsun yaptık. kendi  https://t.co/xlbBxUzrPi,HafizAbidAli5,,,,tr
3757,3757,2022-08-18 14:53:06+00:00,1.5602786190579261e+18,oysa tek dilekti mutluluk.,Gizgizz1903,,,,tr
3758,3758,2022-08-18 14:52:58+00:00,1.5602785893122212e+18,"""Mutluluğun gizini, onu yarın ve her zaman yeniden elde edebilecek şekilde bulmaya çalışmanın o gelip geçici acısı olmasa, belki de eksiksiz olurdu mutluluğum. Ama belki yanılıyorum, belki de o acıda gizli mutluluk.""

(Yaşama Uğraşı, Cesare Pavese, 1 Aralık 1937)",cagdasdiana,,,,tr
3759,3759,2022-08-18 14:50:00+00:00,1.5602778402889646e+18,"Berk Acar'ın kaymakam olarak atanması olumlu bulundu

❓Sıra diğer azınlık mensuplarına gelir mi

📌Koçunyan: Mutluluk verici bir durum

📌Molinas: Adımın seçimlere yönelik olduğunu düşünmüyorum

📌Çelik: Türkiye açısında bunu konuşmak bile ayıp

https://t.co/LJx0C8HOqs https://t.co/tWJxEpq5pR",TurkishIndy,,,,tr
3760,3760,2022-08-18 14:48:25+00:00,1.5602774412721152e+18,oglak haric tum burclar var yani allah benim belami coktan vermis mutluluk bana haram https://t.co/kmFfMMsQXy,efoyeto,https://twitter.com/artikbisaIin/status/1560145915465302017,,,tr
3761,3761,2022-08-18 14:47:37+00:00,1.5602772392031314e+18,para aşk huzur mutluluk 777,etheeboi,,,,tr
3762,3762,2022-08-18 14:47:34+00:00,1.5602772276184433e+18,Mesainin bitmiş olmasıyla yüzümden okunan mutluluk.. https://t.co/kMJrjelAIW,Zeynolie,,,,tr
3763,3763,2022-08-18 14:45:42+00:00,1.560276757357351e+18,Çalışanların mutluluğundan yöneticiler mi sorumlu? #mutluluk #kariyer #işyeri #yönetici #işveren #esneklik - https://t.co/baqeIQxYi6 https://t.co/uwConjD6Lv,finansgundemcom,,,,tr
3764,3764,2022-08-18 14:45:25+00:00,1.560276688801411e+18,"#tbt Sanıyorum Mudanya Kitap Fuarı'nda çekilmiş bu kare. Bu zarif hanımefendiyle ne konuştuğumuzu hatırlamıyorum. Fotoğrafa bakınca ses duyulmuyor belki ama gülen gözlerin arasındaki sessiz sohbet yüksek doz mutluluk içeriyor, o kesin. https://t.co/dbnrlljzYY",MimarTurgayErdm,,,,tr
3765,3765,2022-08-18 14:44:37+00:00,1.5602764873493504e+18,Mutluluk için çabalamaya değer mi?,farketmez279,,,,tr
3766,3766,2022-08-18 14:44:35+00:00,1.5602764787716792e+18,Kulaklık + YouTube music + antreman  = üst düzey mutluluk,onlinekullanici,,,,tr
3767,3767,2022-08-18 14:43:51+00:00,1.560276294184493e+18,"Mutluluk neydi ..,",aysenur4334,,,,tr
3768,3768,2022-08-18 14:43:17+00:00,1.5602761486085898e+18,"#tuzla vur  sevmekten  yaşamak  güldüğünden  güzeldir,  MUTLULUK  gitmеz kimseye  gerekir Qtopark Hiçbir  içimde. https://t.co/cAYqHZAnUR",HafizAbidAli5,,,,tr
3769,3769,2022-08-18 14:43:01+00:00,1.5602760832197878e+18,"Areda Survey’in gerçekleştirdiği “Mutluluk” araştırması sonuçlarına göre, en mutlu bölgenin Ege Bölgesi, en mutsuz bölgenin ise Güneydoğu Anadolu Bölgesi olduğu açıklandı. https://t.co/wXwqxH78uT",Medyanin50Tonu,,,,tr
3770,3770,2022-08-18 14:42:40+00:00,1.560275996632576e+18,Mutluluk bu yaaaa https://t.co/nbUhuMvuXc,elanurkoc37,,,,tr
3771,3771,2022-08-18 14:41:49+00:00,1.5602757833518653e+18,"HUZUR VE  MUTLULUK  DOLU AKŞAMLAR KEYİFLİ VAKİTLER DİLİYORUM . . .
18.Ağustos  ⭐️⭐️⭐️⭐️⭐️⭐️ https://t.co/I08dmEYdnS",beyinsizihtiya1,,,,tr
3772,3772,2022-08-18 14:41:23+00:00,1.5602756707096494e+18,"Yeni yaşım.
Bana sağlık, huzur, bereket, mutluluk getir. Şefkatli ve merhametli insanlara çıkar yolumu. Anlaşıldığım, anladığım, sevildiğim ve sevdiğim insanlarla geç git.. Kötüyü ve olumsuzu benden uzak tut. Bir sonraki yaşımda bu yaşımı gülümseyerek hatırlamak dileğim 🙏🏻✨",gizzzozcn,,,,tr
3773,3773,2022-08-18 14:40:30+00:00,1.5602754494600356e+18,"siz mutsuzsunuz diyer herkes mutlu olsun istiyorsunuz, insanların kedi/köpek/kuş evlatlarıyla olan mutluluklarını kıskanıyorsunuz, ne kadar kötüsünüz ya! Mutluluk sizin düşündüğünüz gibi her şeye sahip olmak degil, varılacak bir durak değil, küçük anların toplamı ve yoldaki minik",TursuveUzum,,,,tr
3774,3774,2022-08-18 14:40:05+00:00,1.5602753466454712e+18,Müthiş bir mutluluk ve keyif doluyum,Oguuz007,,,,tr
3775,3775,2022-08-18 14:40:02+00:00,1.5602753312356106e+18,"İyi akşamlar dostlar ☕☕☕
Evlerinizden sağlık huzur ve mutluluk eksik olmasın... https://t.co/E5us5kYGAe",AnotherMehmet,,,,tr
3776,3776,2022-08-18 14:38:34+00:00,1.5602749619309814e+18,Bugün yoğunluğumuzun arasında  mutluluk duyduğumuz Yaz Kur'an  sınıfımız öğrencilerinin  Kur'an'a geçiş heyacanlarını paylaştık.Rabbim Kur'anı hakkıyla okuyup  amel etmeyi nasip etsin.Emeklerinden dolayı hocalarımıza teşekkür ederiz.👏🧿🥰 https://t.co/Dgy80t0fUD,erenkentADEM_1,,,,tr
3777,3777,2022-08-18 14:37:24+00:00,1.5602746710056182e+18,İş arkadaşım Ve Diş Hekimi adayı oğlumun sıtaj yaptığı kliniğe gitmiş... Mutluluk duyuyorum☺️🌹 https://t.co/qiZCHw0q6J,AliKayla5,,,,tr
3778,3778,2022-08-18 14:34:45+00:00,1.560274002584957e+18,Bana kalsa bebişin adı zeytin olarak kalsın ama kalmayacak ve ben de hiçbir ismi yakıştırmıyorum 🥺o yüzden Güneş de olsa farketmez bize mutluluk getireceği kesin💚🖤 #MaçaKızı8 https://t.co/dRnHAlUZCY,itsLucy55,,,,tr
3779,3779,2022-08-18 14:33:15+00:00,1.5602736273621074e+18,Kinyas ve Kayra mı içi ısıtıp mutluluk veriyomuş. 500 sayfa kasvetten bogup duvardan duvara atıp hayattan soğutan tek kitap olabilir https://t.co/nrk6FRHnde,mentallyimok,https://twitter.com/indiefolkera/status/1559272582477668353,,,tr
3780,3780,2022-08-18 14:32:33+00:00,1.560273448261206e+18,Tutak  Akçakoca  Kastamonu  Hemşin  ceza bulmak kurulan her mutluluk  ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑  NH86TY #Köyceğiz #Milas https://t.co/6Ifg0JuE9l,Verda20079921,,,,tr
3781,3781,2022-08-18 14:32:12+00:00,1.5602733600213852e+18,Oğlak yok bize de bu dünyada mutluluk yok https://t.co/uAze9ga8UB,acccmk99,https://twitter.com/artikbisaIin/status/1560145915465302017,,,tr
3782,3782,2022-08-18 14:31:11+00:00,1.5602731073900667e+18,"Aşk, para, mutluluk, huzur, sağlık, aşk, para, bolluk, bereket, huzur, sağlık,aşk, para, mutluluk, mutluluk, mutluluk 777, evren olumla pozitif enerji olumlama 1 2 3, ben burdayım olumlama",BilenEslem,,,,tr
3783,3783,2022-08-18 14:31:11+00:00,1.5602731073816535e+18,"İnsan arkadaşlarının keyfinden mutluluk duymaz mı? Yok abiler, 2 tane arkadaşım it ayağı yemiş gibi Avrupa’da geziyor. Valla hergün tipi çıksın diye dua ediyorum. Du bakalım",buevrenden,,,,tr
3784,3784,2022-08-18 14:30:38+00:00,1.560272967464276e+18,"kulluğum, divaneliğimle ellerini, gözlerini öperim. öpüyorum ama doyamıyorum. mutluluk ya da cehennem bu galiba. sana doymak, korkunç ahmaklık olur.",aahmetovski,,,,tr
3785,3785,2022-08-18 14:26:07+00:00,1.5602718311098614e+18,Taejun ikilisi şimdi de weverse den mutluluk dağıtıyorlar,kirikamaumutlu,,,,tr
3786,3786,2022-08-18 14:24:29+00:00,1.5602714202312622e+18,"Aniden gelen yüksek enerji, mutluluk ve huzur💆🏻‍♀️✨🦋💖",Hilallcnar_,,,,tr
3787,3787,2022-08-18 14:17:58+00:00,1.5602697783081247e+18,"Seni bekleyen yüreğime, mutluluk verdin,
        🌹YANEŞ🌹
Hep seni arayan gözlerime ışık oldun,
          🌹YANEŞ🌹",cemalaglar2,,,,tr
3788,3788,2022-08-18 14:17:03+00:00,1.560269547403645e+18,"Sevgili Vanspor Tarftarı; 

20-21 Ağustos ( Cumartesi-Pazar) tribün liderimiz NEVZAT ASLAN’ın düğün merasimidir. Tüm değerli dostlarımızı abimizin mutlu gününde yanımızda görmekten mutluluk duyarız. https://t.co/ztaqMirST4",golkentliler,,,,tr
3789,3789,2022-08-18 14:15:38+00:00,1.5602691912233247e+18,"Bu hafta gündeminiz:

AKREP: emeklerin karşılığı 
YENGEÇ: bitmiş olayı canlandırmak
BALIK: aşkta mutluluk
KOÇ: sessizlik hayal kırıklığı
ASLAN: bitiş sonlanma
YAY: karamsarlıktan kurtulma, sosyalleşme
BOĞA: geçmişteki aşka özlem,8 li vade
BAŞAK:önemli birisinin varlığı ,korkular",princesstarotum,,,,tr
3790,3790,2022-08-18 14:14:23+00:00,1.5602688795445821e+18,Hadi devam edenin Bunu Sonunda Mutluluk Olucak #kontenjanlarartsın #kontenjanlarartsın @OSYMbaskanligi @erolozvar #kontenjanlarartsın,drygns18,,,,tr
3791,3791,2022-08-18 14:13:39+00:00,1.5602686936820408e+18,gelmis bana Twitterı birak diyor kardesim burasi benim tek mutluluk kaynagim öliyim mi istiyosun,sarihhesap,,,,tr
3792,3792,2022-08-18 14:12:10+00:00,1.5602683182625096e+18,Bi kahve mutluluk ☕️,esra_nurj24,,,,tr
3793,3793,2022-08-18 14:10:24+00:00,1.5602678748952044e+18,"Haftada iki defa seni izlemek kadar hayatta bana mutluluk veren bişey yok @GrssRcp
#Fenerbahçe 💛💙",tunhnn7,,,,tr
3794,3794,2022-08-18 14:06:27+00:00,1.5602668806228132e+18,headerımda Halit Usta'nın bıyığına yer vermekten mutluluk duyarım teşekkür ederim. #HalitÖzgürSarı https://t.co/vGiF8YNH94,littemulti,,,,tr
3795,3795,2022-08-18 14:04:43+00:00,1.560266444792705e+18,Bugün bana mutluluk vermesi için yiyeceğim bitter çikolata ektedir https://t.co/rpZxz6UQKW,nocontextiremm,,,,tr
3796,3796,2022-08-18 14:04:05+00:00,1.5602662860508652e+18,"Üniversiteye hoş geldin! 🥳

Kampüslerdeki Genç Yeşilay Kulüplerimiz büyük bir heyecanla senle tanışmak için bekliyor. 🎊

Bağımlılıklarla mücadelemizde seni de aramızda görmekten mutluluk duyarız! 💚

#Yeşilay #GençYeşilay #Tercih2022 https://t.co/Z3FK3aOVF7",gencyesilayci,,,,tr
3797,3797,2022-08-18 14:03:24+00:00,1.5602661125115535e+18,Şimdi uzaklardasın mutluluk...🎈,birbenbirdeben_,,,,tr
3798,3798,2022-08-18 14:03:07+00:00,1.5602660414265262e+18,"Belediyemiz tarafından düzenlenen Resim Çalıştayımızda minik eller renklerin büyüsüyle ve hayal dünyalarının sınırsızlığıyla resim yapıyor. 

Çocukların gözlerindeki mutluluk bizim de içimizi ısıtıyor. 🖌️🎨 https://t.co/QX2rojemXo",akcaabatbel,,,,tr
3799,3799,2022-08-18 14:02:27+00:00,1.5602658751140127e+18,"Geçen sene olduğu gibi bu senede @DincerCure hocamıza yaptığımız ziyaretten ötürü çok büyük mutluluk duyduk, bu güzel gün için teşekkür ederiz. https://t.co/MREAESosvk",fztakinozer,,,,tr
3800,3800,2022-08-18 14:02:14+00:00,1.5602658182437437e+18,Yatağımdan odama bakmaktan çok zevk alıyorum yemin ederim ya çok mutluluk verici bir ortamım var https://t.co/v8QdkNm353,introyunami,,,,tr
3801,3801,2022-08-18 14:02:11+00:00,1.5602658083154616e+18,Mutluluk kapımı çalmadı gitti..,Kimbusado1903,,,,tr
3802,3802,2022-08-18 14:01:43+00:00,1.5602656911982797e+18,bir insanın üzüntüsünden mutluluk aramak orospu çocukluğudur,duygusuzdevam,,,,tr
3803,3803,2022-08-18 14:00:20+00:00,1.560265341514629e+18,kelimelerle tarif edilemez bu mutluluk bu muthis bir his bicemvetugberk,AbdElna39318435,,,,tr
3804,3804,2022-08-18 13:59:50+00:00,1.5602652170738524e+18,"Ne güzel dua;

""Allah'ım bana Seni unutturmayacak mutluluk ver.""",GLN09947500,,,,tr
3805,3805,2022-08-18 13:58:00+00:00,1.5602647542114345e+18,"Sona Yaklaştık
Hz.Mehdi ile dünya SANAT ve MİMARİ yönden bambaşka bir estetiğe bürünecek...
Hz.Mehdi'nin zuhuruyla tüm dünyaya huzur ve mutluluk gelecek... https://t.co/oP5udzHd9X",inci_adem19,,,,tr
3806,3806,2022-08-18 13:57:49+00:00,1.5602647072057672e+18,bulundugum yerde mutluluk ve huzur yaninda üstüne burda ilgiden deliye donmem umarim bi 15 yil daha surer 😍💃🏻💃🏻❤️🔥🌈🥳🌸🥰🐞🐥,ggerginim,,,,tr
3807,3807,2022-08-18 13:57:44+00:00,1.5602646855338598e+18,"Hayatın bize verdikleri ve zamanın bizden aldıklarını saymazsak belki mutluluğa ulaşabilirdik. Hayat bize zaman verdikçe, zaman bizden hayatımızı aldı. Mutluluk, ulaşılmazdı…",yfadikk,,,,tr
3808,3808,2022-08-18 13:56:14+00:00,1.5602643110412452e+18,Deformasyonun-bozulmanın yarattığı üzüntünün yanı sıra bir şeyleri tamir etmek her zaman mutluluk vermiştir. (Asansörün tuşunu yapıştırdım.),vitruviuskadini,,,,tr
3809,3809,2022-08-18 13:55:59+00:00,1.5602642479844106e+18,mutluluk göz yaşları 🥺 hepsinin en iyisini hak ediyorsun eunbinim https://t.co/hbqyVtjoSw,noxonez,https://twitter.com/eunbining0904__/status/1560236245019553792,,,tr
3810,3810,2022-08-18 13:55:33+00:00,1.56026413768226e+18,Hayatta başarılı olmak istiyorsanız çıkarlarınıza göre hareket edin. Ama maalesef karşılığı mutluluk ve iç huzuru değil.,arffkrd,,,,tr
3811,3811,2022-08-18 13:52:47+00:00,1.5602634419608084e+18,bi anda gelen 'unuttun artık' hissinin verdiği mutluluk&gt;&gt;&gt;,esszeey,,,,tr
3812,3812,2022-08-18 13:52:19+00:00,1.5602633258957087e+18,Bugün ki bu mutluluk enerji nerden geldi bende bilmiyorum ama baya iyiymiş...,DilanGl08,,,,tr
3813,3813,2022-08-18 13:50:21+00:00,1.560262829260755e+18,Bu tür araştırmaların yanlı yahut genellenemeyecek araştırmalar olduğunu düşünüyorum bazen. Örneğin Afrikalılar genelde mutlu... Ayrıca Dünyanın en mutlu ülkesi denilen gelişmiş ülkelerde bağımlılık ve intihar oranları genelde yüksek. Bu nasıl mutluluk diye düşünüyorum. https://t.co/wgB00YFmPl,smyyozbay01,https://twitter.com/haticeacar626/status/1559979406487158792,,,tr
3814,3814,2022-08-18 13:49:39+00:00,1.5602626521184543e+18,Her düşüncemde ayrı bir mutluluk kaplıyor içimi. İYİKİM ❤️,Glsm0210,,,,tr
3815,3815,2022-08-18 13:48:25+00:00,1.5602623426208522e+18,bime mutluluk gelsin artık,zeynepmix,,,,tr
3816,3816,2022-08-18 13:46:37+00:00,1.5602618916495688e+18,Mutluluk ne zaman ?,emrhannn107,,,,tr
3817,3817,2022-08-18 13:46:13+00:00,1.560261791350829e+18,cocukken mezarlıktan cok korkarken birden en sevdigini kaybedince alısıyosun ve oraya gitmekten mutluluk duyuyorsun..,aelmws1,,,,tr
3818,3818,2022-08-18 13:45:30+00:00,1.5602616082824233e+18,Mutluluk bizim neyimize ya bi de hevesleniyoruz bos yere,esrakdkk,,,,tr
3819,3819,2022-08-18 13:41:41+00:00,1.5602606476145009e+18,"And happily ever after.
Çok mutluyum ilk tanıştıkları yerde bitti. Ve ikisinin de gözlerinden taşan o mutluluk, o parıltı. Çok güzeller. 😍
#ExtraordinaryAttorneyWoo
#ExtraordinaryAttorneyWooEp16 
#ParkEunBin  #KangTaeOh https://t.co/QpHCMWT9Ks",Ayperidiyari,,,,tr
3820,3820,2022-08-18 13:40:54+00:00,1.5602604522189947e+18,İYTE’yi kazanan bütün arkadaşlarımızı tebrik ederiz! Yeni okul ve döneminizde hepinize başarılar dileriz ve sizleri aramızda görmekten mutluluk duyarız. Hepiniz hoş geldiniz! #iyte @iyteedutr @ProfYusufBaran https://t.co/o0oegiPAwY,iytehdt,,,,tr
3821,3821,2022-08-18 13:40:35+00:00,1.5602603724094915e+18,Mutsuzluk bir başarı değildir hâliyle. O nedenle mutluluk bir başarı da değildir.,AsdFghjklqwe_3,,,,tr
3822,3822,2022-08-18 13:39:39+00:00,1.5602601368325038e+18,Mutluluk bile acı veriyor,sefaayzz,,,,tr
3823,3823,2022-08-18 13:39:20+00:00,1.5602600589608632e+18,"Partimizin geçmişte görev yapanların ziyaretleri bize ayrı bir mutluluk veriyor. 

Adem Yıldız, Muhittin Arslan ve Yücel Kudu'ya sohbetleri için teşekkür ediyorum. 

Partimizin en belirgin özelliği geçmişi ile bağını koparmadan yenilenebilme ve uyum sağlayabilme kapasitesidir. https://t.co/lAzJaIUF3B",mucahiterbin,,,,tr
3824,3824,2022-08-18 13:38:32+00:00,1.560259857189548e+18,2 gündür sigara içmiyorum hayattan zevk alamıyorum meğer tek mutluluk kaynağım sigaraymış,m1ralayy,,,,tr
3825,3825,2022-08-18 13:36:58+00:00,1.5602594635456635e+18,"...kısmet değilmiş mutluluk..unutmaya çalışırım..
...
Muazzez Ersoy..
... https://t.co/uKyHVJxwf6",Belki_Edebiyat,,,,tr
3826,3826,2022-08-18 13:34:59+00:00,1.5602589620117463e+18,ex ime BİZE BİZDEN BAŞKA MUTLULUK YOK yazıp yollamama son 5 saniye… https://t.co/y58dyt4QSB,eliff241,https://twitter.com/duygusalterorm/status/1560247099500937216,,,tr
3827,3827,2022-08-18 13:32:02+00:00,1.5602582179759923e+18,oglaklara mutluluk yok ben iyice anladim artik https://t.co/5Y2quX12oa,adaherderdedeva,https://twitter.com/artikbisaIin/status/1560145915465302017,,,tr
3828,3828,2022-08-18 13:31:27+00:00,1.5602580726602875e+18,Rakinin ilk yudumu kadar mutluluk weremeyen insanlar war..,Fatoshanimdiye1,,,,tr
3829,3829,2022-08-18 13:27:58+00:00,1.5602571986720276e+18,Allahım öyle bir mutluluk nasip et ki geçmişte neye üzüldüğümü bile hatırlamıyım,ecemmonatt,,,,tr
3830,3830,2022-08-18 13:27:40+00:00,1.560257122201477e+18,"Tişte go ez difikirim ku biqimet e (ji bo min) pirtukek diyari we ye u ew pirtuk diyariye bave we be ku bi rasti te nas dike u dizane go tu ji xwendina çi kefxweş dibi dilxweşiyek ducar e. Hediye kitap=pahabiçilemez
İstediğin kitapsa=duble mutluluk
Babanın hediyesi ise=tarifi yok https://t.co/GWSWpJcR6A",eyjaro,,,,tr
3831,3831,2022-08-18 13:27:28+00:00,1.5602570702465352e+18,"mutluluk gözyaşları döküyorum
#ExtraordinaryAttorneyWoo #ExtraordinaryAttorneyWooEp16 https://t.co/5ho5yjcpa4",sshievrs,,,,tr
3832,3832,2022-08-18 13:26:41+00:00,1.5602568739447276e+18,"Yaz mevsiminden o kadar nefret ediyorum ki iyi hissetmek icin favorilerimi berelerle, çizmelerle doldurdum bakmak bile mutluluk veriyor. Kış nolur gel 😭🥺",cuburcubu,,,,tr
3833,3833,2022-08-18 13:25:36+00:00,1.5602566012311634e+18,benim agrı kesici almamalıyım bana lazim olan mutluluk hormonlarimi ortaya cikaran bir ilac ( ya hak,thvisea,,,,tr
3834,3834,2022-08-18 13:25:26+00:00,1.5602565575390167e+18,"Dünyada satış rekorları kıran, fenomen kitaptan uyarlanan ""After Mutluluk "" filmi tüm dünya ile aynı anda 26 Ağustos'ta Avşar Sinemaları'nda. #AvşarSinema #AfterMutluluk https://t.co/QFQ34TdeHu",AvsarSinemalari,,,,tr
3835,3835,2022-08-18 13:25:22+00:00,1.5602565414664274e+18,Şükür ki yemek yemek var mutluluk sebebim 😂,biribensen,,,,tr
3836,3836,2022-08-18 13:25:12+00:00,1.5602564989071032e+18,doğru kişiyi bulduğunda gün boyu yakayı bırakmayan mutluluk ve sırıtma olayı doğruymuş,llalyylll,,,,tr
3837,3837,2022-08-18 13:25:00+00:00,1.5602564489191178e+18,"Areda Survey’in “Mutluluk” araştırması sonuçlarına göre, en mutlu bölge Ege, en mutsuzu ise Güneydoğu Anadolu

https://t.co/barpmEFzz9",kisadalgamedya,,,,tr
3838,3838,2022-08-18 13:24:56+00:00,1.5602564325319803e+18,Biz boğalar bir parça mutluluk vercek her tiple anlaşabiliyoruz https://t.co/d3G7TnliZJ,magneficient1,https://twitter.com/duygusalterorm/status/1560247099500937216,,,tr
3839,3839,2022-08-18 13:24:46+00:00,1.5602563920148849e+18,"Savaşla, tankla, topla, atom bombasıyla ne sevgi olur, ne mutluluk olur, ne dünya hakimiyeti olur, ne iyilik, ne güzellik. Hiçbir şey gelmez. Güzellik, iyilik; şefkatle, merhametle olur. Netice sevgiyledir. Adnan Oktar

🌱🌼SEVGİYLE KALIN🌼🌱 https://t.co/wPk1HrYvcT",iamjulide,,,,tr
3840,3840,2022-08-18 13:24:36+00:00,1.5602563478488596e+18,"metrobüsten inmiş adliyeye doğru yürüyordum örgümle phoebeye benziyorum diye düşünürken bir kız durdurdu ve dedi ki bugün ne kadaarr güzel olmuşsunuz saf bir mutluluk yayıldı dudaklarımıza, güzellik bulaşıcı ve çookkkk basit mutlu etmek",aeliajustitia,,,,tr
3841,3841,2022-08-18 13:24:11+00:00,1.5602562463426232e+18,doğru kişiyi bulduğunda gün boyu mutluluk ve sırıtma olayı doğruymuş,Aly37184534,,,,tr
